Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainTomorrow
29/08/11,NorfolkIsland,15.6,20.5,3,0.6,6.1,NNW,33,NW,NNW,15,15,83,84,1018.7,1016.2,4,7,18.6,18.9,Yes
7/3/2012,Perth,15.6,29.4,0,9.6,12,SSW,44,SSW,SW,13,15,61,53,1013.7,1011.9,1,0,26.2,29.1,No
13/08/13,Mildura,6.5,19.7,0,4.8,10,NW,35,NW,NW,13,20,62,36,1016.3,1013.1,1,3,11.7,19.2,No
15/10/12,MelbourneAirport,10.8,26.6,0,7.2,1.8,N,76,N,N,52,43,51,36,1017.9,1014.3,7,6,16.2,23.8,No
22/09/10,Cairns,24,30.8,2,2.8,7.4,SSE,39,SSE,ESE,15,24,80,64,1016.8,1013.7,7,6,27.1,28.6,No
15/05/11,Watsonia,7.7,14.3,1.4,1.2,0.6,SW,46,W,WSW,7,15,85,68,1031.3,1030.9,7,7,10.2,12.6,No
10/1/2012,Woomera,16.8,26.7,0,10,5.3,SW,46,S,SSW,20,22,52,33,1019.1,1016.8,4,6,18.3,24.9,No
26/02/15,AliceSprings,26.2,38.5,0,11.4,7.3,SSE,33,E,SSE,17,17,28,20,1009.1,1004.5,7,6,30.5,37.5,No
28/08/14,MelbourneAirport,2.3,20.3,0.2,2.8,10.6,S,28,NNE,S,9,6,81,37,1029.8,1026.6,1,1,10.3,20.3,No
28/08/12,CoffsHarbour,8,19.7,0.2,4,10.1,E,26,NNW,E,4,17,54,54,1025.4,1021.7,1,3,17.4,18.5,No
13/02/15,Darwin,25.6,33.5,0,5.4,8.5,ESE,46,S,WNW,13,31,79,55,1009.1,1005.4,7,7,28.6,33.3,Yes
3/1/2013,Mildura,16.9,40,0,11.4,13.3,SE,31,ESE,ESE,9,9,22,10,1015,1010.3,1,0,26.6,38,No
9/5/2013,PerthAirport,13,20.8,17.4,4,6.3,WNW,63,SW,NW,22,35,76,51,1010,1009.1,5,6,15.9,20,Yes
20/04/09,Melbourne,8.7,22,0,2.8,9.5,S,19,WNW,SSE,2,11,95,43,1024.2,1020.6,8,0,11.5,21.5,No
21/12/14,Townsville,23.6,32.5,1.8,9.8,7.7,E,43,ESE,ENE,20,28,67,63,1013.2,1010.8,7,4,28.9,30.5,No
30/10/12,Watsonia,10.2,31.3,0,6,12.7,NNE,37,NNE,W,11,15,46,21,1013.8,1011.7,1,3,22.2,30.6,No
24/08/12,Brisbane,17.9,27.6,0,3.8,7.1,NNW,22,NW,ENE,4,9,77,63,1018.9,1014.7,6,5,21.4,25.2,No
30/03/09,CoffsHarbour,18.9,22.9,11.4,4.8,0.3,SE,69,SW,SE,26,24,89,89,1017.7,1015.2,8,8,19.7,21.3,Yes
20/10/12,Woomera,17,37.7,0,14.2,11.2,SE,52,SSE,NW,22,19,39,9,1015.8,1011.9,6,2,20.7,36.3,No
21/07/14,MelbourneAirport,4,13.4,0,1.2,2.3,N,24,N,E,15,9,91,65,1026.6,1024.2,8,7,5.8,12.2,No
7/6/2014,WaggaWagga,1.9,15,0,1,9.2,WSW,22,ENE,WSW,7,15,84,59,1030.3,1027.3,1,1,7,14.8,No
31/05/13,Sale,8.8,19.6,1.2,0.4,2.8,SE,15,WNW,E,11,9,99,89,1024.1,1019.8,8,6,10,18.7,Yes
24/11/11,Melbourne,11.3,25.3,0.4,5.6,13.6,S,35,SW,S,13,20,60,47,1026.4,1022.5,1,1,14.8,22.5,No
15/07/10,Townsville,18.1,26.9,0,5.2,8.1,ENE,33,S,ENE,9,26,76,56,1019.2,1016.5,4,4,22.7,25.6,No
11/4/2009,PerthAirport,14.1,31.1,0,5.6,10,SW,30,NNE,WSW,9,17,61,54,1014.3,1011.8,5,7,21.3,27.6,No
26/03/11,SydneyAirport,17.9,19.9,0,5.2,0.4,S,61,SSW,S,41,35,72,68,1019.1,1020.2,7,7,18.6,19.6,Yes
17/02/11,Townsville,23.6,30.4,13.4,4.8,10.4,NE,31,SE,ENE,7,24,69,68,1010.6,1007.6,6,3,28.6,30,No
10/9/2010,Brisbane,18.7,24.1,0,7,0.9,WNW,30,N,NW,4,7,67,67,1010.8,1008.2,7,7,22.3,24,Yes
10/3/2015,Townsville,25.4,35.2,0,11.2,8.8,E,50,SSE,ENE,17,30,61,52,1008.8,1005.2,7,7,29.7,33.7,Yes
21/06/11,MountGambier,5.5,11.7,30.6,3.2,5,W,72,W,W,24,20,78,78,1002.9,1005.7,4,3,7.2,9.2,Yes
20/05/10,Nuriootpa,8,17.5,0,1.2,0,SE,13,E,SW,4,7,62,39,1022.7,1020.5,7,6,12.7,17.1,No
15/09/14,Townsville,15.3,27.9,0,7.8,10.7,ENE,43,ESE,ENE,19,31,56,59,1017.9,1014.1,1,1,23.7,25.8,No
14/07/15,Townsville,6.9,22.6,0,7,10.7,SSE,39,SSW,NE,17,22,23,20,1021.4,1017.2,7,2,17.3,21.7,No
16/02/10,Townsville,26,30.5,2.2,3.4,0.5,N,28,NE,N,4,9,85,82,1010,1007,7,7,28.6,29,Yes
22/06/09,Melbourne,9.9,17.6,1.2,1.4,8.9,N,48,N,NNE,28,26,82,51,1019,1017,2,1,10.4,17.4,No
29/08/10,Sale,3.4,14.5,0,1.2,3.4,W,30,WNW,W,15,19,86,76,1029.3,1027.1,6,7,9.8,12.5,No
20/04/10,Perth,15.7,24.3,0,5,9.2,SSW,24,SE,SW,6,13,84,54,1014.9,1012.6,2,1,19,23.5,No
18/08/15,MountGambier,1.5,10.5,0.6,1.2,4.3,WSW,17,WSW,WNW,11,7,94,71,1024.6,1023.6,7,7,6.8,10.2,No
17/07/12,Darwin,20,32.9,0,6.6,10.3,ESE,44,SE,NNE,17,13,52,37,1014.7,1011.1,4,5,25.5,32.2,No
28/06/12,Brisbane,12.6,19,21.4,1.4,0,SSE,33,SW,SSE,6,17,98,89,1017.5,1012.4,8,7,14.7,17.8,Yes
14/03/12,Townsville,24.4,28.6,0,6.5,2,E,35,E,ESE,11,22,80,78,1011.9,1008.6,7,7,26.8,27.8,Yes
3/3/2014,Sydney,18.8,26.3,4.6,3.8,3.8,ESE,37,WNW,SE,11,11,70,75,1024.8,1024.5,3,7,21.7,22.2,Yes
19/10/10,AliceSprings,7.2,23.8,0,7.6,12.1,E,41,E,ESE,17,24,41,27,1021.8,1017.2,1,1,17.8,22.7,No
31/03/16,NorfolkIsland,22,26,10.6,3.8,8.3,NNE,39,NNE,NNE,20,19,88,82,1017.1,1014.9,7,5,24,24.7,No
23/10/16,Sydney,10.2,19.8,0.6,4.8,10.4,SSW,59,W,S,22,28,53,42,1018.3,1017.7,7,2,13.1,17.5,No
15/10/10,PerthAirport,8.5,24,0,6,11.5,E,50,E,E,31,26,38,17,1027.4,1022.3,1,2,15.5,23,No
12/3/2017,Brisbane,21.5,32.9,0.4,10,10.9,NE,26,ENE,ENE,4,11,60,54,1012.7,1008.5,3,1,27.3,30.6,No
9/2/2014,Watsonia,20.5,41.2,0,18.4,11.8,NW,69,N,SSW,26,28,15,41,1007.5,1012.8,5,3,33.8,26.7,No
16/03/17,SydneyAirport,21.8,27.3,33.2,7.6,1,NE,52,NE,NE,22,33,91,88,1013.3,1008.8,8,7,23.6,25.9,Yes
21/04/17,Watsonia,15.1,20.2,7.2,4,0.1,NNE,44,ENE,NE,17,9,100,91,1020.9,1020,8,8,16.7,17.4,Yes
8/5/2012,PerthAirport,15.6,21.2,5.6,5,6.5,WSW,54,WSW,WSW,31,26,48,42,1013.1,1014.5,1,4,19.1,20.2,No
5/2/2014,Watsonia,10.2,31.8,0,9.4,12.8,SE,33,ENE,SSE,6,9,61,27,1021.5,1017.1,0,1,16.3,29.7,No
8/2/2015,Perth,20.6,39.5,0,9.6,12.5,ESE,30,E,WSW,11,11,52,24,1015,1012.7,1,1,27.4,38.1,No
22/03/15,NorfolkIsland,19.7,24.4,7.4,6.6,7.4,ESE,31,SE,SE,9,17,89,72,1019.4,1017,7,3,21.1,23.4,No
9/6/2016,PerthAirport,7.7,16.3,0,1.8,3.2,N,28,NNE,NNW,11,13,69,58,1028.4,1026,7,5,10.2,15.9,No
23/02/10,Melbourne,13.3,23.6,0,9.2,11.8,SSW,43,SW,SSE,24,24,58,48,1021,1021.1,6,5,15.7,21.9,No
29/01/11,Townsville,24.2,33,0,8.8,11.7,ENE,48,SE,NE,22,30,61,61,1010.6,1007.4,3,4,29.3,30.6,No
24/09/16,Sydney,12.5,22.3,0,4.8,10.1,W,30,WNW,ESE,13,17,55,63,1012.6,1007.9,1,1,18.4,20.6,Yes
12/1/2014,MelbourneAirport,15.1,24.6,0,5.4,8.5,S,35,S,S,19,19,69,42,1022.2,1020.2,7,1,16.6,23.4,No
10/9/2013,WaggaWagga,10.5,17,0,4.6,8,WNW,43,WNW,W,13,26,71,59,1008.7,1008,6,7,14.8,15.8,No
31/01/16,WaggaWagga,13.1,22.6,9.6,8.2,4.5,E,43,N,N,11,7,81,53,1004.7,1003.2,6,6,16.2,21.2,Yes
10/9/2011,Moree,4.8,14.5,16.2,11.8,11,WSW,52,SW,SW,30,37,71,46,1017.4,1015.6,6,6,8.3,14,No
17/02/09,Watsonia,12.2,32,0,8.2,12,SE,30,ENE,E,11,7,64,22,1016.9,1013.4,0,2,17.8,30.5,No
19/05/10,Melbourne,6.1,18.8,0,2,8.8,N,28,N,SSE,13,11,80,44,1023.9,1021.7,2,3,7.6,17.1,No
3/3/2009,WaggaWagga,18.5,31.5,0,9.4,3.1,N,46,NE,NNE,19,24,58,31,1015.1,1010.3,7,7,22.6,29.5,No
7/10/2013,Mildura,5.9,24.2,0,6,11.2,WSW,39,SSE,WSW,6,13,78,27,1016,1013.9,1,1,11.8,22.4,No
8/9/2015,Portland,7.3,13.5,6.6,0.4,5.6,W,35,SW,WSW,15,22,96,82,1022.9,1022.8,8,8,9.7,12.5,Yes
30/07/11,Watsonia,10.3,15.2,0,4,0.3,NNE,44,NNE,NNW,11,7,49,49,1019.1,1015.9,6,7,12.6,14.6,No
17/05/13,MelbourneAirport,9.1,15.5,4.8,3,3.5,SW,39,W,SSW,24,19,86,60,1016,1015.3,7,7,11.1,13.9,No
22/07/13,MelbourneAirport,3.7,13,0,1.4,4.9,NNW,46,N,NW,11,19,76,53,1015,1015.5,6,6,7.9,11.7,Yes
10/11/2008,Brisbane,16.9,27.4,0,3.6,12.6,S,39,SSE,ESE,11,13,51,48,1019.2,1015.6,6,2,23.3,25.3,No
14/02/12,Nuriootpa,13.4,34.9,0,8.8,10.3,WSW,43,ENE,NNE,15,17,29,12,1017.3,1014.3,6,4,22.4,32.3,No
3/3/2014,Townsville,22.9,31.3,0,10.6,7.8,ESE,46,ESE,ESE,30,28,63,59,1013,1010.7,4,3,29.1,30.4,No
28/07/08,Hobart,4.8,10,1.2,1,1.3,S,39,S,SSW,19,13,73,88,1024.2,1024.1,7,7,6.9,7.7,No
29/08/14,Townsville,11.2,26.8,0,6.4,10.2,ENE,41,SSE,ENE,13,28,62,51,1020.5,1016.6,1,2,21,24.7,No
6/7/2011,SydneyAirport,10.4,18.3,0,5.6,9.4,WNW,69,NW,WNW,19,33,40,28,1010.4,1007.5,1,2,14.2,17.4,No
31/08/12,Sydney,9.7,18.4,0,6.2,7.6,SSW,59,W,W,26,24,39,24,1016.6,1013.7,1,6,12.8,16.6,No
12/12/2014,WaggaWagga,11.7,27.8,0.6,10.8,14,ESE,41,ESE,E,19,13,33,29,1018.1,1015.9,1,4,20.9,26.4,No
1/12/2013,Brisbane,16,25.6,14,3.6,12.8,SE,39,SSE,ESE,7,17,50,48,1022,1019.2,4,2,24,23.6,No
15/02/15,WaggaWagga,17,32.9,5.2,4,12.6,S,35,E,SSW,13,13,81,32,1016.1,1013.2,0,3,20.6,31,No
29/01/15,Sydney,14.6,24.3,14,2.8,12.2,S,57,SSW,S,17,35,54,47,1012.9,1011,3,3,19,22.1,No
30/04/10,Moree,7.5,25.9,0,8,10.7,SSW,31,S,WSW,17,13,47,24,1024.1,1020.2,0,0,18,25,No
5/12/2011,AliceSprings,13.2,31.6,0,9.8,8.9,ENE,44,ESE,SSE,24,20,37,24,1009.3,1005.1,3,7,23.5,28.9,No
14/11/16,Melbourne,11.5,15.9,8.6,3.2,3.2,S,48,SSW,SSW,19,20,77,57,1010.4,1013.4,8,7,12.6,14.6,No
24/11/15,NorfolkIsland,18.6,24.5,0,5.2,7.6,ENE,31,ENE,ENE,19,13,75,77,1019.2,1018.4,1,7,23.3,22.1,No
23/04/09,CoffsHarbour,16.4,22.6,29.8,4.6,9.2,SSW,31,SW,S,26,28,66,56,1019.3,1016.5,2,3,20,22.2,No
30/01/09,AliceSprings,21.7,34.2,0,15,9.4,ESE,69,ESE,ESE,17,37,36,27,1005,1000.9,2,7,29.1,32,No
1/3/2010,Townsville,25,30.4,4,2.8,3.5,N,33,NNE,N,9,17,85,77,1009.8,1005.4,7,8,27.7,29.8,Yes
27/10/15,Brisbane,17.9,30.7,4.8,7.4,10.5,ESE,37,NW,SE,4,17,53,62,1018.5,1016.7,1,4,25.9,26.2,Yes
5/12/2009,AliceSprings,18.5,38.4,0,15.8,12.8,ESE,37,E,SE,24,24,12,5,1015.7,1010.9,0,0,31,37.6,No
26/09/12,PerthAirport,11.8,18.9,2.8,3.6,6.4,WSW,72,WNW,W,17,30,79,53,1008.9,1007.3,7,7,15.2,17.9,Yes
29/11/15,WaggaWagga,10.2,27.5,0,8,8.9,W,48,WNW,W,7,30,55,19,1013.4,1010.2,3,7,19.8,25.8,No
7/2/2009,NorfolkIsland,21.5,25.5,3.8,0.4,1.2,SE,61,ESE,ENE,31,26,98,90,1003.1,1005.4,8,7,23,25.2,Yes
8/8/2016,PerthAirport,10.1,14.4,8,1.6,4.3,SW,63,WSW,WSW,20,33,78,62,1015.2,1015.7,7,7,11.6,13.3,Yes
15/02/09,NorfolkIsland,20,24.7,0,6.8,5,E,46,ESE,ENE,24,28,69,74,1014.5,1012.4,7,7,22.8,23.1,Yes
23/06/15,Nuriootpa,8.3,15.4,0.4,1.8,7.6,NW,41,NNW,W,17,24,53,53,1016.7,1015.4,2,3,12.5,15.1,No
9/8/2013,PerthAirport,9.7,19.4,12.2,1.2,5,NW,31,NE,W,11,15,87,59,1018.9,1017.3,7,5,13.9,18.9,Yes
4/12/2010,Brisbane,21.3,24.3,0.2,3.2,0.1,ENE,33,ENE,ENE,15,11,71,82,1011.3,1008.9,8,8,24.1,22.2,Yes
15/12/10,Cairns,23.8,30.9,7.6,5.6,7.3,NNE,26,E,N,9,13,84,66,1010.1,1006.6,7,4,27.1,29.8,No
21/12/15,MelbourneAirport,13.3,20.9,2.2,9.8,5.5,S,48,SSW,S,24,30,73,44,1020.1,1022.5,7,7,15.4,19.2,No
16/06/09,Cobar,7.9,17.1,0.6,0.6,8.7,S,20,SSE,SSE,9,9,91,39,1021,1020.3,5,2,9.9,16.6,No
18/05/14,Hobart,9.8,18.6,0.6,2.4,4.4,NNW,31,NNE,NW,7,19,72,58,1018.6,1014.7,5,7,12.7,18.3,No
3/10/2010,Moree,13.3,18.8,0,4.2,0,ENE,28,ENE,S,9,9,84,89,1023.3,1020.6,6,8,15.6,17.7,Yes
2/11/2016,PerthAirport,11.5,31,0,7.4,12.5,E,44,E,WSW,19,22,41,24,1014.6,1010.5,0,1,21.4,29.8,No
13/05/13,Watsonia,13.8,17,0.4,5,4.5,W,44,NNW,NNW,13,17,64,46,1013.2,1010.6,7,7,14.1,16.4,No
25/03/13,Watsonia,10.5,24.4,0,5.6,9.7,SSW,20,NE,NW,6,6,80,40,1019.7,1017.6,2,5,13.8,23.8,No
12/1/2009,Hobart,12.9,20.1,1,5.6,12.2,SE,35,ESE,SE,15,26,54,53,1015.1,1017,6,3,17.5,17.7,No
14/06/09,Mildura,4.5,17,0,2.2,5.7,N,37,NNE,N,9,26,76,39,1008.7,1006,7,1,8.2,16.8,Yes
24/05/12,Sale,5.4,17.9,0,2.8,2.5,WNW,46,NNW,SSE,7,17,69,82,1016,1014.8,7,7,11.4,13.5,Yes
21/10/12,Sydney,14.9,27.4,0,5,5,S,46,W,WNW,13,20,66,23,1013.7,1009.5,4,7,19.9,26.9,No
12/8/2009,CoffsHarbour,13.7,24.5,0,3.6,2.7,NNE,37,NNW,NNE,9,24,64,71,1014,1009.7,7,7,16.5,20.1,No
26/11/11,Watsonia,16,20.3,8.2,5.2,0.1,WNW,46,SW,W,7,19,100,73,1005.1,1002.3,8,7,16.8,19.4,Yes
19/03/17,Brisbane,22.9,29.6,11,8.4,4.7,SE,24,SSE,ENE,4,11,93,64,1017.7,1015.1,7,5,24,29.1,Yes
21/10/14,MountGambier,6.4,30.4,0,4.6,12,NNE,26,NNE,ENE,20,13,65,23,1024,1020.5,4,5,14.2,29.3,No
2/9/2015,AliceSprings,13,23.6,0,11.8,11.5,SW,39,S,SSW,22,17,24,7,1018.6,1016.1,0,0,15.9,22.7,No
29/06/12,Darwin,16.4,31.3,0,5.8,10.9,SE,28,SSE,NW,17,15,53,27,1013,1009.1,1,1,21.8,30.5,No
12/10/2009,WaggaWagga,7.8,22.5,3.6,2.2,3.8,WNW,54,E,N,7,22,84,59,1009.7,1001.8,8,7,12.1,18.9,Yes
12/9/2013,Cairns,17.8,28.8,0,5.8,11.3,NNE,28,SE,NNE,9,19,69,67,1017.3,1013.6,1,1,24.9,27.5,No
15/11/08,Brisbane,19.5,30,0.2,6.8,9.6,ENE,26,SW,NE,2,15,62,57,1016.2,1012.1,7,3,25.4,28.2,No
12/3/2012,PerthAirport,14.5,40.4,0,9.2,11.3,W,43,NE,W,17,22,19,22,1008.6,1005.7,2,2,30.6,34.4,No
1/7/2010,MelbourneAirport,6.4,12.2,0,2.2,3,N,44,N,N,20,28,90,67,1023.1,1022.8,7,7,7.4,11,No
5/5/2009,Brisbane,13.4,24.4,0,3.6,9.5,SE,30,SSW,ESE,11,19,66,45,1027.4,1024.2,3,2,19.4,22.5,No
18/07/10,Moree,4.5,22.4,0,2.4,9.3,N,37,NE,NNW,19,20,71,29,1024.9,1019.4,1,3,12.1,21.7,No
23/05/09,NorfolkIsland,16.7,17.9,0,3.8,0,E,54,ESE,E,30,30,67,66,1018,1014.3,8,8,17.5,17,No
27/12/09,Townsville,24.8,31.8,2.8,4.4,8,NNE,35,ENE,NNE,13,11,65,66,1010,1007.2,7,5,29.1,29.1,Yes
30/08/14,Watsonia,9.1,20.2,0,1,10,NNW,33,NE,NNW,6,17,99,48,1026.4,1021.9,1,1,11.3,20.1,No
7/11/2011,PerthAirport,11.4,22.7,1.4,3.6,6.9,NW,63,WNW,NW,26,30,55,66,1009,1006.5,7,7,20.4,19.1,Yes
6/12/2010,Canberra,13.7,24.5,0,5.6,6.6,NE,41,NE,E,15,19,74,66,1014.5,1012.5,7,6,19.6,22.2,No
2/8/2009,Hobart,6.2,14,1.2,4,2.4,NW,57,NW,NW,11,20,68,54,1013.1,1006.6,7,6,7.3,13.9,Yes
10/8/2009,Mildura,7.9,19.7,0,3.6,0.6,ENE,44,NE,NE,17,22,32,21,1011.4,1005.4,7,7,12.2,18.6,No
4/2/2016,Townsville,27.9,33.2,0,3.8,2.7,NNW,37,S,N,6,15,81,66,1005.4,1002.4,8,7,29.5,32.3,Yes
24/02/10,Perth,21.3,38.7,0,12,12.2,ESE,37,ESE,SE,13,11,44,18,1013.7,1009.6,1,0,26.3,38,No
27/12/10,Brisbane,21.6,26.6,60.2,0.6,0,W,33,N,SW,2,7,94,92,1002.3,1000.1,8,8,24.2,21.4,Yes
27/06/09,Cobar,9.2,14.6,38.8,0.8,0.8,WNW,20,NNW,SSW,11,6,96,94,1006.7,1005.6,7,7,11,12.3,Yes
25/07/12,Watsonia,6.4,16.7,0,2,0.7,N,39,NNE,N,9,11,67,57,1017.7,1013.1,7,7,12,14.4,Yes
16/03/16,PerthAirport,19.4,27.2,0,6.8,9.4,SW,48,S,SW,28,31,67,40,1012.2,1009.7,7,1,20.7,26,No
24/02/09,Portland,12.2,17.9,0.2,4.8,11.7,S,35,S,SSW,13,20,59,49,1021,1021.7,6,3,14.3,16.6,No
6/12/2014,Sydney,20.5,26.7,1.8,5.6,6.6,ENE,30,NE,E,17,17,70,61,1007.7,1004.1,6,7,23.4,25.5,Yes
9/7/2015,MountGambier,5.5,15.9,0.2,1.2,3,N,35,NE,NNE,15,17,87,59,1023.4,1018.8,7,8,9.8,13.4,Yes
25/06/16,Sydney,7.3,15.1,0.6,5.4,9.6,W,54,W,S,28,17,49,31,1018.1,1018.1,1,1,8.4,14.3,No
6/9/2011,Nuriootpa,5.7,13.4,0.4,3.2,9.2,WSW,57,W,WSW,30,26,64,53,1020,1019.4,6,6,9.4,12,Yes
20/03/10,Williamtown,13.5,31.9,0,5.2,10.7,ESE,28,NW,ESE,15,19,72,42,1020.9,1019,3,1,20.7,30.1,No
6/1/2010,Sale,13.3,23.7,0,8,9.7,SSE,35,WNW,ESE,11,19,58,48,1017.6,1016.2,7,7,18.9,22.5,No
8/6/2013,Perth,7,20.6,0,3.2,5.9,WSW,24,NNE,W,4,13,79,59,1020.5,1017.9,5,3,11.3,20.1,No
6/4/2016,Nuriootpa,11.9,18.4,6.9,6.9,3.7,SW,35,SW,SW,7,20,94,45,1019.9,1021.3,8,6,12.3,17.9,No
20/07/13,Nuriootpa,4.1,8.9,13.8,3.4,5.9,W,54,WSW,WSW,15,28,82,61,1012.6,1012.4,6,6,5.6,7.8,Yes
17/10/11,WaggaWagga,1.3,21.8,0,5.8,12.7,E,33,ENE,S,7,9,56,17,1032,1030.1,0,0,10.8,20.7,No
15/01/14,WaggaWagga,23.9,40.7,0,12.6,13.2,SE,31,E,W,9,7,23,13,1019.4,1015.3,0,0,30.6,40,No
31/01/16,MountGambier,11.7,22.2,1.8,5.6,1.6,S,59,SSW,S,33,43,96,72,1002.1,1001.3,8,5,16.7,20.9,Yes
20/04/15,Watsonia,4.9,15.9,3.8,2.4,9.3,SE,39,S,SSE,7,15,73,49,1036.8,1033.8,1,6,11.1,14.5,No
16/10/13,Sydney,12.7,28.3,0,6.4,11.7,NE,48,NNE,ENE,9,35,33,32,1018.9,1012.4,1,1,21.1,25.1,No
20/09/13,Nuriootpa,7.1,17.2,2,7.2,9.3,W,44,WSW,SW,20,17,74,61,1016.3,1015.9,3,4,12.6,16,No
15/01/15,MountGambier,13.6,20,0.6,2.4,5.4,SSW,46,SW,SW,13,31,77,66,1012,1011.6,7,7,15.4,17.2,No
2/7/2011,SydneyAirport,11.6,19,4.6,1.4,9.6,SW,26,WNW,NNE,9,11,84,54,1026.6,1022.5,3,2,14.5,18.4,No
12/10/2009,Brisbane,13,26.8,1,2.2,10.7,N,43,NE,NNE,9,19,61,58,1017.6,1010.8,1,1,21.2,24.5,Yes
3/3/2008,Canberra,8.3,27.3,0,5.6,10.1,E,35,ESE,WNW,6,9,78,28,1025.4,1020.4,1,1,13.8,25.5,No
14/10/14,PerthAirport,9,30.8,0,5.8,11.8,ENE,41,ENE,SSW,20,13,31,16,1020.9,1016.8,0,0,21.7,30.6,No
16/11/10,Darwin,26.1,33.2,3.4,5.6,7.3,ESE,50,ENE,WNW,9,24,80,62,1009.1,1006.2,7,6,29.6,31.8,Yes
10/11/2016,Watsonia,10.2,19.2,0,5.4,6.9,SSW,26,S,SW,7,11,75,57,1012,1011.8,7,5,13.4,18.4,No
15/06/09,Mildura,8.2,14.3,7.6,3,4.4,ESE,37,SE,SE,19,20,93,63,1010.2,1013.6,7,7,9.4,13.9,No
8/1/2014,Sale,9.3,20.3,0,5.2,8.9,E,52,E,E,15,35,54,48,1026,1023.8,4,2,16.9,19.5,No
31/10/13,Cairns,19.6,29.9,0,6.4,11.8,NE,31,NNE,NNE,11,17,65,60,1014.8,1011.8,2,1,27.8,27.7,No
9/6/2015,Cairns,20.1,28.1,3,4.2,5.2,SE,48,S,SE,19,31,82,67,1017,1015.1,8,5,23,26.1,Yes
5/9/2014,Brisbane,9.1,23.8,0,5.8,10.7,ENE,24,SW,NE,6,9,48,38,1018.2,1015.4,1,3,16.7,21.5,No
11/7/2012,MountGambier,7.5,14,3.4,0.6,4.1,NNE,30,NNW,N,15,17,92,81,1013.7,1011.1,7,8,10.3,12.2,No
21/03/11,Melbourne,16.8,24.9,0.2,5.2,0.5,SSW,22,N,S,4,11,70,59,1005.8,1003.4,7,7,20.9,24,No
20/08/15,Hobart,1.9,13.1,0,2.4,9.6,NNW,30,NNW,ESE,17,13,86,55,1025.7,1022.5,1,3,3.6,10.8,No
26/04/13,Brisbane,15.4,26.8,0,3.2,10,ESE,20,SSW,E,4,9,65,68,1022.7,1020.4,2,7,21.7,24,No
30/12/11,Sale,15.6,22.5,0.2,5.6,10.6,ESE,44,ENE,E,17,33,70,62,1020.8,1019.5,5,2,19.6,21.9,No
13/03/10,Nuriootpa,14.6,29.2,0,8.2,11.1,ENE,37,ENE,ENE,15,20,46,27,1030.1,1026.7,3,6,19.6,28,No
21/03/17,Brisbane,22.8,28.6,90.6,5.8,3.7,ENE,26,E,ENE,7,11,82,70,1016.9,1014.9,8,8,26.2,27.7,Yes
11/1/2009,Nuriootpa,11.2,28.3,0,7.6,12.2,SE,52,SE,SW,11,20,61,20,1012.1,1010.3,2,1,17.4,27.6,No
21/05/12,MelbourneAirport,3.8,15.9,0,1.2,9,N,54,N,NW,30,28,76,45,1023.8,1020.7,1,6,8.1,14.2,No
26/10/13,Brisbane,16.8,29.2,0,7.6,11.9,NE,26,NNE,N,6,9,55,50,1020.9,1015.6,1,1,25.3,27.9,No
9/8/2011,PerthAirport,8.4,18.7,2.2,2.4,8,SSW,35,NE,SW,4,20,69,48,1021.3,1020.3,1,7,15,17.5,No
11/8/2010,Moree,8.7,15.9,10.8,2.2,8.1,NW,37,WNW,WNW,17,26,65,52,1016.3,1012.3,5,7,11.2,14.3,No
8/3/2009,Darwin,25.4,33.4,0,6.2,10.1,WNW,35,SW,WNW,15,26,80,59,1007.9,1005.5,3,6,29.4,32.3,No
2/9/2009,CoffsHarbour,7.8,21.8,0,3,10.2,NE,35,SE,NE,11,24,61,59,1024.1,1021,2,2,19,20.8,No
6/11/2013,Nuriootpa,9,33.6,0,7.4,11.6,N,41,N,NW,20,17,12,5,1014.6,1010.6,1,4,25.6,33,No
20/03/14,Mildura,12.8,32.2,0,6,11.1,N,28,ENE,WSW,4,7,38,14,1023.1,1019,1,1,18.4,31.7,No
17/08/12,Nuriootpa,5.5,11,14.8,4.6,8.5,SW,67,SW,SW,28,39,85,52,1012.3,1013.9,8,4,6.6,10,Yes
22/02/09,AliceSprings,15.9,35.9,0,14.8,12.1,E,37,ESE,ESE,13,17,23,9,1010.3,1006,0,0,26.7,34.8,No
16/10/16,Melbourne,17.4,23.1,0,11.6,0.8,N,57,N,S,26,11,49,60,1001.9,999.8,8,8,18.1,17.7,Yes
11/10/2014,Townsville,22.8,29.5,0,9.2,10.3,ENE,33,NE,NE,15,24,55,60,1016.8,1013.6,3,5,27.4,26.5,No
4/8/2014,Portland,3.9,13.8,0,1.4,7.2,NW,39,NNW,WNW,19,24,63,69,1032.4,1030.4,5,8,8.3,13.1,Yes
8/7/2009,Melbourne,3.4,15,0,1.6,8.8,NNE,43,N,N,11,22,79,42,1029,1027.2,8,4,4.8,14.6,No
5/10/2013,MelbourneAirport,12,24.9,0,7.4,5.8,N,80,N,N,52,41,56,30,1010.6,1006.6,7,1,12.8,24.4,No
12/6/2009,AliceSprings,6.1,23.2,0,4.4,10.1,NW,41,N,NNW,17,19,42,14,1020.2,1015,1,0,14.2,22.5,No
